run_id,obs_point_id,obs_y,obs_z,obs_time,DIC_obs,Fe_obs,pH_obs,Ca_obs,DIC_mod,Fe_mod,pH_mod,Ca_mod
003,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.002067688349870032,1.6680581298584084e-06,7.65870815300313,0.001137186582591619
003,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020319089931791243,3.1694268442942665e-06,7.668048056330625,0.0011290282985338333
003,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001980972727736536,3.503573770606071e-06,7.682542095064706,0.0011173782733359858
003,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021123270286344397,9.634626532436105e-06,7.657515272634676,0.0011233556898019921
003,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.001979066955135732,1.7543933482891935e-05,7.689358983331787,0.001114910537441332
003,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019132065389863423,2.3413093106188826e-05,7.713605122489969,0.001091895094823601
003,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019275617887219414,2.1189504471775097e-05,7.701402830280052,0.0011233442710751862
004,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020599075961610248,2.833962270441246e-07,7.553198948293195,0.001544333568129473
004,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002008876383678719,1.5958236700656817e-07,7.638750188402389,0.001245737481633067
004,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019236576298158874,1.1326836758790999e-07,7.688978515791589,0.0011354885417887571
004,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019277708407612936,1.0148643110281011e-07,7.694266534156348,0.0011166759497480052
004,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019383036377112826,1.0612689304005213e-07,7.695476820275467,0.0011068006080307779
004,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0018982100142537804,1.5461538739697405e-07,7.720129649579652,0.0010651103195077254
004,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0018684428374612105,2.0549477675770767e-07,7.731444293178987,0.0010559699963064017
004,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018270938916190376,2.439055137904667e-07,7.745633452418692,0.0010504997767822183
004,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018251493339543697,2.6107963362322545e-07,7.745560020619251,0.0010562592890665289
004,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0009936077435136691,0.0004581005922856945,7.982421502018831,0.001326914142678724
004,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0010456037757725926,0.00045303548594815326,7.960448644181653,0.0013196728107526148
004,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.001160075263954561,0.00041444896907252095,7.914672879213977,0.0012948986591956174
004,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.001324622478380669,0.00033930026997314004,7.85831327609145,0.0012455285630376975
004,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.001311822114112761,0.0003696985585425695,7.8693898063159695,0.001239769554135663
004,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0013318658592894495,0.0003773353931394945,7.872066834136709,0.0012131422138678969
004,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0013099658216150821,0.00041137178292508127,7.886442269973952,0.0012069173961605038
004,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.001289196545540373,0.00044102507092164746,7.899609981498348,0.0012019608334062385
004,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0012337579193217537,0.0005483994287388208,7.944628375068648,0.0011750353721031504
004,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0012211308255476092,0.0006020417804998274,7.964682194316512,0.0011539290361769314
004,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0012347538901601694,0.000645514196057294,7.977219326981392,0.0011223812230001765
004,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0012433600996074115,0.0006648003241975295,7.983203544636141,0.0011048798845662863
004,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0013056368074195132,0.0003497682087359428,7.819311217268948,0.0014118448206795807
004,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0014782147744389813,0.000285117293886633,7.753284899805286,0.0014224061732324433
004,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0017505255123375597,0.00017060882984983587,7.682712031508517,0.00136736603050564
004,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0016650774769027463,0.0001719251778838733,7.741216658495025,0.0012303958169594578
004,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0015157689975439776,0.0002568969373215482,7.792465726497192,0.0012296408394924757
004,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0015295919311008037,0.00029563455712526386,7.796200203017985,0.00122119025732383
004,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0013659874826445744,0.00047761225681948265,7.8845761389739595,0.0011832169232496434
004,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0014136501586686325,0.00047500367892856424,7.876766136342376,0.0011611654535596276
004,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.0014103720193117482,0.0004920086576148302,7.88792852986595,0.0011390644557344766
004,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0018134717956092869,7.558065202431666e-05,7.720855229694486,0.0011395562110172036
004,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025719232087364242,5.986775565349868e-06,7.4560759496501925,0.0015973192777809242
004,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026503854132197357,7.626143899025551e-06,7.430040553019889,0.001657991824773011
004,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0025791828211728972,8.311343477093317e-06,7.453925503989051,0.0015945826700126627
004,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024349779256904506,2.811799232255309e-06,7.505843040594521,0.001456414982465535
004,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022759077698921194,2.112149546496003e-06,7.568981675811357,0.0013216088978248277
004,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020676888404031115,1.6676358979757566e-06,7.658707822665554,0.0011371871451474921
004,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.002031909951555095,3.1686039198100514e-06,7.6680474037197826,0.0011290293973458588
004,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001980973805312435,3.5026538185567335e-06,7.682541349625605,0.0011173795066400298
004,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021123298147904274,9.63221835354746e-06,7.657513393445245,0.0011233588873552347
004,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0019790717157623207,1.7539844383064346e-05,7.689355665523454,0.00111491600746291
004,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019132128652808449,2.3407679930334032e-05,7.7136005873905304,0.001091902362428458
004,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019275678701449362,2.118430594969944e-05,7.701398564148719,0.00112335125258165
005,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.002058578185577825,2.84018500757767e-07,7.55348453927624,0.0015442462435525596
005,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002007518440166415,1.603305541358547e-07,7.639062007615852,0.0012456298338063732
005,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019227605305394495,1.1389892130933552e-07,7.689198124271462,0.0011354101758153093
005,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019269812236958354,1.0205095784636577e-07,7.694459932602918,0.0011166071732120872
005,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019375612052551666,1.0668343477307011e-07,7.695658002421174,0.001106735957299109
005,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.001897619334789014,1.551727221419449e-07,7.72027828632408,0.0010650569194597024
005,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.001867864995141199,2.0611554693121872e-07,7.73159240311414,0.0010559169205993002
005,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018265874753734953,2.445180361018018e-07,7.745766693437408,0.0010504516429285953
005,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.001824715720939303,2.6167702267101155e-07,7.745674269516797,0.0010562177200361682
005,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0009933157959503397,0.00045821424270063387,7.982625145947968,0.001326749890717092
005,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.001045263549944667,0.00045315873604334054,7.960672514132587,0.001319492284585532
005,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0011596837357150981,0.00041457960752818525,7.9149057899318365,0.0012947043639620387
005,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0013240961236296346,0.00033944103450178316,7.8585790373797115,0.0012453084776133543
005,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0013112106609878087,0.0003698635925787151,7.869704976857207,0.0012395111799362512
005,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0013311960758936022,0.0003775209145612344,7.872413145677469,0.0012128525153986187
005,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0013092921619413747,0.0004115645869523237,7.8867999420986425,0.001206619594693223
005,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0012885273931194992,0.0004412211348440336,7.899973389516142,0.0012016609966135476
005,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0012331535891452864,0.0005485901399824287,7.944979986728576,0.001174755998994848
005,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0012205866248562792,0.0006022209227981166,7.96500778487501,0.0011536745001616692
005,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0012342291043897884,0.0006456888506034171,7.977535254210149,0.001122137767826879
005,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0012428413444208716,0.0006649729506976078,7.983516184388278,0.0011046410019952494
005,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0013053855331414553,0.00034985906383230516,7.819444888776682,0.0014117133702601212
005,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0014778372366019608,0.0002852243367430464,7.7534540914485355,0.0014222410499112508
005,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0017502138115164515,0.0001706860746883394,7.682829821950995,0.001367246052219742
005,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0016647869550372992,0.00017199955302152155,7.741336212574837,0.0012302805190818956
005,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0015153747577166723,0.00025700488937852885,7.7926448969401365,0.001229475780229209
005,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0015291140595560238,0.00029576615414954706,7.796417658567912,0.0012209902058358836
005,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0013654343937004613,0.00047776577164824064,7.884857848590573,0.001182990602066288
005,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0014130374531233058,0.00047516409922097874,7.877067977377877,0.0011609232583960991
005,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.0014097909111807326,0.0004921624784927427,7.888218475050809,0.0011388338276815224
005,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0018132972140744719,7.562221755143864e-05,7.720922500578266,0.001139490663812269
005,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025719115253996006,5.989800447003496e-06,7.456079013659137,0.0015973150474834653
005,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026503723505888247,7.629564768635718e-06,7.430043849472135,0.0016579871492108324
005,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002579168969690031,8.314971786898344e-06,7.453929138806417,0.0015945776334211268
005,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024349685534474394,2.813703405554711e-06,7.505845502773832,0.001456412115439963
005,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.002275901859655564,2.1134062703296077e-06,7.56898340442461,0.0013216069718895494
005,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020676845868408513,1.6685039574054478e-06,7.658709226496165,0.0011371857581907252
005,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020319021779418205,3.170265690720257e-06,7.668050049133291,0.001129026762553868
005,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019809629685126682,3.5049461959540167e-06,7.6825451243984055,0.0011173758054115277
005,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021122962332615243,9.639621896920502e-06,7.65752470318312,0.0011233471662063094
005,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0019790154587560433,1.7552137403824657e-05,7.689375574116914,0.0011148962535446844
005,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019131416498058469,2.342330970671456e-05,7.713626734603132,0.001091877054552891
005,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.001927492750173093,2.120035468717529e-05,7.701425494079992,0.001123325021258823
006,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020585903520406305,2.804850155093356e-07,7.553480164417408,0.001544252675489374
006,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002007525701460684,1.5930309487493366e-07,7.639059528475119,0.0012456325460844073
006,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019227623062724327,1.1646389112281281e-07,7.689198774808433,0.0011354077940280022
006,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019269817865085607,1.0529355410680667e-07,7.694461280863141,0.0011166037829895632
006,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019375624185824724,1.0960721017470175e-07,7.695659012789422,0.0011067330684224007
006,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0018976272502329477,1.5418924649708054e-07,7.720275339485302,0.0010650597917403685
006,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0018678772131270672,2.0333711252873745e-07,7.731587161394552,0.0010559227272520168
006,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0018266029586099296,2.4040205127326917e-07,7.745759633171524,0.0010504596688147285
006,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0018247325508876794,2.5706502215460517e-07,7.745666538478641,0.0010562265944614323
006,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.001024394248247805,0.0004495265683032879,7.961852843528666,0.0013436405287752112
006,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0010759621379609768,0.000444578688330502,7.940917979790848,0.001336161427406817
006,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0011877239659665007,0.00040674019698808063,7.898169823928365,0.0013099109221407922
006,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0013463046048842547,0.00033358448984916264,7.8466254449968815,0.0012569265534919227
006,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0013356381093352523,0.00036326982919635497,7.8563185990710185,0.001252431399191502
006,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0013563151108981972,0.0003706006335979702,7.858610285234363,0.001226267142071211
006,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.001336709289111538,0.00040395888659360446,7.871459637687311,0.001221299849084049
006,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0013179118319546158,0.0004330403438347854,7.883264697954314,0.0012174064764050013
006,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0012694621354492296,0.0005383946120099476,7.923268326852995,0.0011941628493026878
006,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0012602221595807307,0.0005910470118073574,7.940848052963007,0.0011747905658863853
006,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0012764200279281766,0.0006337610052974429,7.951653583258868,0.001144507041480813
006,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0012861232061417358,0.0006527216096358665,7.956892757570389,0.0011275273586957373
006,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0013290431711101083,0.00034320083369620007,7.806960753127081,0.001424593785096727
006,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0014969652142109988,0.00027982422710469423,7.7443057038633665,0.0014325903922251346
006,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0017615236692801943,0.00016745399871835874,7.677983463475888,0.001373313123817533
006,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0016762434660123103,0.00016874387898930523,7.7360288679142535,0.0012364487053881856
006,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0015325623816086157,0.00025214824190408276,7.7841077393266875,0.0012387584948930096
006,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0015487854457992983,0.000290211433922637,7.786650794009843,0.00123158196572928
006,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.001396997757425289,0.00046882871116670015,7.867429851648888,0.00119995814597631
006,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0014442787784718098,0.0004663142436121319,7.860098323631944,0.001177675340400553
006,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.0014420491577023951,0.0004830193686698682,7.870506637125275,0.0011561004079886413
006,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0018182769504672236,7.420347396080815e-05,7.718681127064047,0.0011421545161136757
006,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025722879479617524,5.875700712404489e-06,7.455963399144236,0.0015975091944571778
006,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026508483823629047,7.484323738178622e-06,7.4299030785153075,0.0016582312672818273
006,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002579690659762106,8.157053315073098e-06,7.453769295915419,0.0015948461752016343
006,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.002435146572436491,2.7607115410690395e-06,7.505786538030589,0.0014565043601434372
006,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022760374579224615,2.0735005057485084e-06,7.568934193826419,0.001321678066170292
006,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020677932760486406,1.6370184163982e-06,7.658664211522711,0.0011372434393790716
006,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.002032108743100133,3.1107457518995013e-06,7.667963398265461,0.0011291363444822467
006,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.0019811915511663363,3.4395383151654594e-06,7.682447356490726,0.0011174970935471692
006,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021129181445083156,9.461207289204334e-06,7.6572693569973325,0.0011236744342862255
006,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.001980156341151155,1.7226560939014494e-05,7.68888589618582,0.0011155009892274306
006,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019146696434444335,2.2989080196976108e-05,7.71294974559603,0.0010926895252298383
006,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019288722125505929,2.0808346338014418e-05,7.7008255135927985,0.0011240574715235768
007,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0020586832745859165,2.8048514890508125e-07,7.553826710610478,0.0015445421406083558
007,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002007630465345363,1.5930326091783722e-07,7.639512457197292,0.0012459412368501202
007,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019228579569786708,1.1646401349721452e-07,7.689660802196315,0.001135691179586246
007,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019270726485841468,1.0529366351471713e-07,7.694902578671911,0.0011168708577304902
007,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019376482975148276,1.0960732276589357e-07,7.696074742507947,0.001106983494730459
